entry_idx,exit_idx,total_pnl_atr,long_pnl,short_pnl,holding_bars,entry_time,exit_time,symbol,gate_prob,date,pnl_after_cost
79017,79018,0.027352503938337824,0.3547050078767589,-0.30000000000008326,1,2025-10-24 09:58:00,2025-10-24 09:59:00,QQQ,0.5859213471412659,2025-10-24,-0.012647496061662176
79024,79025,-0.07224824600842383,0.1555035079830442,-0.29999999999989185,1,2025-10-24 10:05:00,2025-10-24 10:06:00,QQQ,0.4174528121948242,2025-10-24,-0.11224824600842384
79039,79040,0.5091093117407374,-0.30000000000009114,1.3182186234815658,1,2025-10-24 10:20:00,2025-10-24 10:21:00,QQQ,0.408713698387146,2025-10-24,0.4691093117407374
79072,79073,0.44040986231175877,0.17671168371255264,0.7041080409109649,1,2025-10-24 10:53:00,2025-10-24 10:54:00,QQQ,0.4174528121948242,2025-10-24,0.4004098623117588
79100,79101,-0.03760310099476373,0.22479379801044644,-0.2999999999999739,1,2025-10-24 11:21:00,2025-10-24 11:22:00,QQQ,0.6348623633384705,2025-10-24,-0.07760310099476372
79102,79103,0.06493938630869112,0.4298787726173435,-0.29999999999996124,1,2025-10-24 11:23:00,2025-10-24 11:24:00,QQQ,0.408713698387146,2025-10-24,0.024939386308691115
79104,79105,0.1074085459574607,0.10740854595724228,0.10740854595767912,1,2025-10-24 11:25:00,2025-10-24 11:26:00,QQQ,0.4319654703140259,2025-10-24,0.06740854595746071
79106,79107,0.1437987066824243,-0.2999999999998823,0.5875974133647309,1,2025-10-24 11:27:00,2025-10-24 11:28:00,QQQ,0.4319654703140259,2025-10-24,0.1037987066824243
79111,79112,-0.0749504026139007,0.15009919477233127,-0.30000000000013266,1,2025-10-24 11:32:00,2025-10-24 11:33:00,QQQ,0.4319654703140259,2025-10-24,-0.11495040261390069
79155,79156,0.11281310771205788,0.5256262154239673,-0.2999999999998515,1,2025-10-24 12:16:00,2025-10-24 12:17:00,QQQ,0.4174528121948242,2025-10-24,0.07281310771205787
79160,79161,0.3720134874755318,0.5225433526003043,0.22148362235075933,1,2025-10-24 12:21:00,2025-10-24 12:22:00,QQQ,0.536796510219574,2025-10-24,0.33201348747553183
79167,79168,0.5970060295235159,0.7702682098550491,0.42374384919198277,1,2025-10-24 12:28:00,2025-10-24 12:29:00,QQQ,0.4174528121948242,2025-10-24,0.5570060295235159
79203,79204,0.1502401440863101,0.6004802881727909,-0.3000000000001707,1,2025-10-24 13:04:00,2025-10-24 13:05:00,QQQ,0.46666669845581055,2025-10-24,0.11024014408631008
79297,79298,0.07910202162690183,-0.30000000000052396,0.4582040432543276,1,2025-10-24 14:38:00,2025-10-24 14:39:00,QQQ,0.408713698387146,2025-10-24,0.03910202162690183
79331,79332,0.2320438659918717,-0.2999999999997488,0.7640877319834922,1,2025-10-24 15:12:00,2025-10-24 15:13:00,QQQ,0.4319654703140259,2025-10-24,0.1920438659918717
79385,79386,0.5915291447004416,0.7259397541777575,0.4571185352231258,1,2025-10-27 09:36:00,2025-10-27 09:37:00,QQQ,0.6460905075073242,2025-10-27,0.5515291447004416
79387,79388,0.32883131201766347,0.9576626240352862,-0.29999999999995924,1,2025-10-27 09:38:00,2025-10-27 09:39:00,QQQ,0.5859213471412659,2025-10-27,0.2888313120176635
79390,79391,0.8256241700740028,0.378746006494843,1.2725023336531625,1,2025-10-27 09:41:00,2025-10-27 09:42:00,QQQ,0.5859213471412659,2025-10-27,0.7856241700740028
79393,79394,0.35383613544861614,1.0076722708973576,-0.3000000000001252,1,2025-10-27 09:44:00,2025-10-27 09:45:00,QQQ,0.5859213471412659,2025-10-27,0.31383613544861616
79395,79396,0.27475473420034696,0.8495094684006615,-0.2999999999999676,1,2025-10-27 09:46:00,2025-10-27 09:47:00,QQQ,0.6348623633384705,2025-10-27,0.23475473420034695
79398,79399,-0.06225842076201407,-0.29999999999990457,0.17548315847587642,1,2025-10-27 09:49:00,2025-10-27 09:50:00,QQQ,0.5859213471412659,2025-10-27,-0.10225842076201408
79400,79401,0.4096832038253757,0.5172743574415374,0.302092050209214,1,2025-10-27 09:51:00,2025-10-27 09:52:00,QQQ,0.7692307829856873,2025-10-27,0.36968320382537573
79403,79404,-0.008850197742974297,0.28229960451412545,-0.30000000000007404,1,2025-10-27 09:54:00,2025-10-27 09:55:00,QQQ,0.6348623633384705,2025-10-27,-0.0488501977429743
79406,79407,-0.03447114607478875,0.23105770785044857,-0.3000000000000261,1,2025-10-27 09:57:00,2025-10-27 09:58:00,QQQ,0.536796510219574,2025-10-27,-0.07447114607478875
79409,79410,0.24689725619291172,0.2823652923988123,0.21142921998701114,1,2025-10-27 10:00:00,2025-10-27 10:01:00,QQQ,0.4174528121948242,2025-10-27,0.20689725619291172
79412,79413,0.20518706837693518,0.7103741367537824,-0.299999999999912,1,2025-10-27 10:03:00,2025-10-27 10:04:00,QQQ,0.46666669845581055,2025-10-27,0.16518706837693517
79414,79415,0.0630576339102874,0.4261152678205143,-0.2999999999999395,1,2025-10-27 10:05:00,2025-10-27 10:06:00,QQQ,0.4319654703140259,2025-10-27,0.023057633910287402
79417,79418,0.02956157751393579,0.35912315502802256,-0.300000000000151,1,2025-10-27 10:08:00,2025-10-27 10:09:00,QQQ,0.5859213471412659,2025-10-27,-0.010438422486064212
79419,79420,0.5180628739841575,-0.299999999999799,1.336125747968114,1,2025-10-27 10:10:00,2025-10-27 10:11:00,QQQ,0.4319654703140259,2025-10-27,0.47806287398415753
79422,79423,0.4061976076102679,0.296562117358897,0.5158330978616388,1,2025-10-27 10:13:00,2025-10-27 10:14:00,QQQ,0.536796510219574,2025-10-27,0.36619760761026793
79424,79425,0.1323414215639836,-0.30000000000016536,0.5646828431281325,1,2025-10-27 10:15:00,2025-10-27 10:16:00,QQQ,0.5859213471412659,2025-10-27,0.09234142156398359
79446,79447,-0.03003011895262804,-0.29999999999991545,0.23993976209465936,1,2025-10-27 10:37:00,2025-10-27 10:38:00,QQQ,0.5859213471412659,2025-10-27,-0.07003011895262803
79449,79450,0.06168640680572371,0.42337281361148077,-0.30000000000003335,1,2025-10-27 10:40:00,2025-10-27 10:41:00,QQQ,0.5859213471412659,2025-10-27,0.02168640680572371
79451,79452,-0.012065407207712653,-0.30000000000013766,0.27586918558471235,1,2025-10-27 10:42:00,2025-10-27 10:43:00,QQQ,0.4174528121948242,2025-10-27,-0.052065407207712654
79453,79454,0.06418876460987744,0.42837752921955496,-0.2999999999998001,1,2025-10-27 10:44:00,2025-10-27 10:45:00,QQQ,0.4319654703140259,2025-10-27,0.024188764609877435
79458,79459,0.2522433536460027,0.8044867072920663,-0.30000000000006094,1,2025-10-27 10:49:00,2025-10-27 10:50:00,QQQ,0.5,2025-10-27,0.2122433536460027
79487,79488,-0.0005997482244787244,0.29880050355107496,-0.3000000000000324,1,2025-10-27 11:18:00,2025-10-27 11:19:00,QQQ,0.46666669845581055,2025-10-27,-0.040599748224478725
79489,79490,0.3289539306311109,0.2785773658088227,0.3793304954533991,1,2025-10-27 11:20:00,2025-10-27 11:21:00,QQQ,0.408713698387146,2025-10-27,0.2889539306311109
79499,79500,0.019485283109256346,0.3389705662185195,-0.3000000000000068,1,2025-10-27 11:30:00,2025-10-27 11:31:00,QQQ,0.408713698387146,2025-10-27,-0.020514716890743655
79509,79510,-0.055730937348324405,0.18853812530313774,-0.29999999999978655,1,2025-10-27 11:40:00,2025-10-27 11:41:00,QQQ,0.536796510219574,2025-10-27,-0.09573093734832441
79512,79513,0.3067928730513785,0.9135857461024997,-0.29999999999974275,1,2025-10-27 11:43:00,2025-10-27 11:44:00,QQQ,0.5859213471412659,2025-10-27,0.2667928730513785
79515,79516,0.24654259231990103,-0.3000000000002762,0.7930851846400783,1,2025-10-27 11:46:00,2025-10-27 11:47:00,QQQ,0.4174528121948242,2025-10-27,0.20654259231990102
79518,79519,0.1765549868155235,0.6531099736310163,-0.2999999999999693,1,2025-10-27 11:49:00,2025-10-27 11:50:00,QQQ,0.5268816947937012,2025-10-27,0.1365549868155235
79523,79524,0.5216103304216124,0.17979491074764387,0.8634257500955809,1,2025-10-27 11:54:00,2025-10-27 11:55:00,QQQ,0.408713698387146,2025-10-27,0.48161033042161244
79536,79537,0.023027522935631428,0.3460550458714674,-0.30000000000020455,1,2025-10-27 12:07:00,2025-10-27 12:08:00,QQQ,0.408713698387146,2025-10-27,-0.016972477064368573
79547,79548,0.10177291676372135,0.5035458335278316,-0.30000000000038884,1,2025-10-27 12:18:00,2025-10-27 12:19:00,QQQ,0.4174528121948242,2025-10-27,0.061772916763721354
79558,79559,-0.049478871643841335,0.20104225671227885,-0.2999999999999615,1,2025-10-27 12:29:00,2025-10-27 12:30:00,QQQ,0.408713698387146,2025-10-27,-0.08947887164384133
79561,79562,0.32384111666350923,0.9476822333265159,-0.29999999999949745,1,2025-10-27 12:32:00,2025-10-27 12:33:00,QQQ,0.408713698387146,2025-10-27,0.28384111666350925
79574,79575,0.5235502197453535,0.28343873941572045,0.7636617000749866,1,2025-10-27 12:45:00,2025-10-27 12:46:00,QQQ,0.5268816947937012,2025-10-27,0.48355021974535356
79596,79597,0.28833423765590194,0.17981551817689487,0.39685295713490903,1,2025-10-27 13:07:00,2025-10-27 13:08:00,QQQ,0.4174528121948242,2025-10-27,0.24833423765590193
79632,79633,-0.01171908846716957,-0.3000000000001282,0.2765618230657891,1,2025-10-27 13:43:00,2025-10-27 13:44:00,QQQ,0.5268816947937012,2025-10-27,-0.05171908846716957
79635,79636,0.2662656781838829,0.266265678184413,0.26626567818335284,1,2025-10-27 13:46:00,2025-10-27 13:47:00,QQQ,0.5859213471412659,2025-10-27,0.2262656781838829
79637,79638,0.25570106010468396,0.3276538590679569,0.18374826114141107,1,2025-10-27 13:48:00,2025-10-27 13:49:00,QQQ,0.5428571701049805,2025-10-27,0.21570106010468396
79696,79697,0.4512105107768323,-0.2999999999994631,1.2024210215531277,1,2025-10-27 14:47:00,2025-10-27 14:48:00,QQQ,0.504273533821106,2025-10-27,0.4112105107768323
79758,79759,0.26614119840682154,0.35089414357208887,0.18138825324155422,1,2025-10-27 15:49:00,2025-10-27 15:50:00,QQQ,0.408713698387146,2025-10-27,0.22614119840682154
79760,79761,0.5500320012805048,1.4000640025608049,-0.2999999999997954,1,2025-10-27 15:51:00,2025-10-27 15:52:00,QQQ,0.408713698387146,2025-10-27,0.5100320012805047
79764,79765,0.8786685848810799,0.19236201935634628,1.5649751504058136,1,2025-10-27 15:55:00,2025-10-27 15:56:00,QQQ,0.408713698387146,2025-10-27,0.8386685848810799
79772,79773,0.4756442684470752,-0.299999999999901,1.2512885368940514,1,2025-10-28 09:33:00,2025-10-28 09:34:00,QQQ,0.5859213471412659,2025-10-28,0.4356442684470752
79775,79776,0.53133901974517,1.3626780394903584,-0.30000000000001853,1,2025-10-28 09:36:00,2025-10-28 09:37:00,QQQ,0.408713698387146,2025-10-28,0.49133901974516997
79779,79780,0.40577884845688783,0.5607455306200819,0.25081216629369374,1,2025-10-28 09:40:00,2025-10-28 09:41:00,QQQ,0.5859213471412659,2025-10-28,0.36577884845688785
79785,79786,0.0663599350773715,-0.30000000000004073,0.43271987015478375,1,2025-10-28 09:46:00,2025-10-28 09:47:00,QQQ,0.5859213471412659,2025-10-28,0.026359935077371506
79792,79793,-0.03592167409254833,0.22815665181482883,-0.2999999999999255,1,2025-10-28 09:53:00,2025-10-28 09:54:00,QQQ,0.408713698387146,2025-10-28,-0.07592167409254832
79805,79806,0.36951379415388474,0.6211594241289213,0.11786816417884811,1,2025-10-28 10:06:00,2025-10-28 10:07:00,QQQ,0.408713698387146,2025-10-28,0.32951379415388476
79813,79814,0.06172995279525906,0.4234599055904827,-0.2999999999999646,1,2025-10-28 10:14:00,2025-10-28 10:15:00,QQQ,0.4174528121948242,2025-10-28,0.021729952795259057
79867,79868,0.21545304095976991,0.7309060819194134,-0.2999999999998736,1,2025-10-28 11:08:00,2025-10-28 11:09:00,QQQ,0.4319654703140259,2025-10-28,0.1754530409597699
79919,79920,0.2397706137630337,0.7795412275257707,-0.2999999999997033,1,2025-10-28 12:00:00,2025-10-28 12:01:00,QQQ,0.5,2025-10-28,0.1997706137630337
79921,79922,0.16977383328105303,0.6395476665621221,-0.3000000000000161,1,2025-10-28 12:02:00,2025-10-28 12:03:00,QQQ,0.6460905075073242,2025-10-28,0.12977383328105302
79925,79926,0.16948708474706792,0.20307681972441086,0.135897349769725,1,2025-10-28 12:06:00,2025-10-28 12:07:00,QQQ,0.5859213471412659,2025-10-28,0.1294870847470679
79927,79928,0.24259839302758796,0.14046030232866785,0.34473648372650806,1,2025-10-28 12:08:00,2025-10-28 12:09:00,QQQ,0.536796510219574,2025-10-28,0.20259839302758795
79929,79930,0.2042037186744585,0.10315278900561792,0.3052546483432991,1,2025-10-28 12:10:00,2025-10-28 12:11:00,QQQ,0.4174528121948242,2025-10-28,0.1642037186744585
79939,79940,0.19002113792524145,-0.29999999999997995,0.6800422758504628,1,2025-10-28 12:20:00,2025-10-28 12:21:00,QQQ,0.408713698387146,2025-10-28,0.15002113792524144
79949,79950,4.844228379267649,9.193961546897956,0.4944952116373403,1,2025-10-28 12:30:00,2025-10-28 12:31:00,QQQ,0.5859213471412659,2025-10-28,4.804228379267649
80039,80040,-0.060402578525117046,0.17919484294966548,-0.29999999999989957,1,2025-10-28 14:00:00,2025-10-28 14:01:00,QQQ,0.4174528121948242,2025-10-28,-0.10040257852511705
80049,80050,0.009105715131929953,0.31821143026393567,-0.30000000000007576,1,2025-10-28 14:10:00,2025-10-28 14:11:00,QQQ,0.4319654703140259,2025-10-28,-0.030894284868070047
80056,80057,-0.08780715270506773,-0.3000000000004287,0.12438569459029324,1,2025-10-28 14:17:00,2025-10-28 14:18:00,QQQ,0.550000011920929,2025-10-28,-0.12780715270506773
80058,80059,0.25843148885708445,0.8168629777139523,-0.29999999999978344,1,2025-10-28 14:19:00,2025-10-28 14:20:00,QQQ,0.59375,2025-10-28,0.21843148885708444
80060,80061,0.020822049081058253,0.3416440981620883,-0.2999999999999718,1,2025-10-28 14:21:00,2025-10-28 14:22:00,QQQ,0.6348623633384705,2025-10-28,-0.019177950918941748
80063,80064,0.14143840006835318,0.1418657322340238,0.14101106790268253,1,2025-10-28 14:24:00,2025-10-28 14:25:00,QQQ,0.5268816947937012,2025-10-28,0.10143840006835317
80066,80067,0.20868924889502038,0.2909180166906185,0.1264604810994223,1,2025-10-28 14:27:00,2025-10-28 14:28:00,QQQ,0.504273533821106,2025-10-28,0.16868924889502038
80070,80071,0.21214434978282265,0.7242886995656957,-0.30000000000005045,1,2025-10-28 14:31:00,2025-10-28 14:32:00,QQQ,0.5859213471412659,2025-10-28,0.17214434978282264
80072,80073,0.14048771916101857,-0.300000000000373,0.5809754383224102,1,2025-10-28 14:33:00,2025-10-28 14:34:00,QQQ,0.5859213471412659,2025-10-28,0.10048771916101856
80079,80080,0.1381652721467624,-0.29999999999961263,0.5763305442931375,1,2025-10-28 14:40:00,2025-10-28 14:41:00,QQQ,0.5859213471412659,2025-10-28,0.0981652721467624
80088,80089,0.1624089263617578,0.6248178527240313,-0.30000000000051574,1,2025-10-28 14:49:00,2025-10-28 14:50:00,QQQ,0.46666669845581055,2025-10-28,0.12240892636175779
80095,80096,0.1518415876986858,-0.29999999999970545,0.603683175397077,1,2025-10-28 14:56:00,2025-10-28 14:57:00,QQQ,0.408713698387146,2025-10-28,0.1118415876986858
80112,80113,-0.0007932546617117897,0.29841349067671036,-0.30000000000013394,1,2025-10-28 15:13:00,2025-10-28 15:14:00,QQQ,0.408713698387146,2025-10-28,-0.04079325466171179
80133,80134,0.4134304207119587,-0.2999999999997572,1.1268608414236745,1,2025-10-28 15:34:00,2025-10-28 15:35:00,QQQ,0.4174528121948242,2025-10-28,0.3734304207119587
80141,80142,0.35760821554777256,1.0152164310957492,-0.3000000000002041,1,2025-10-28 15:42:00,2025-10-28 15:43:00,QQQ,0.5859213471412659,2025-10-28,0.3176082155477726
80165,80166,0.07837641319141345,0.45675282638287135,-0.30000000000004445,1,2025-10-29 09:36:00,2025-10-29 09:37:00,QQQ,0.4319654703140259,2025-10-29,0.038376413191413446
80167,80168,0.3461163022905218,0.9922326045811115,-0.3000000000000678,1,2025-10-29 09:38:00,2025-10-29 09:39:00,QQQ,0.408713698387146,2025-10-29,0.30611630229052184
80169,80170,0.13807500935538838,-0.2999999999999921,0.5761500187107689,1,2025-10-29 09:40:00,2025-10-29 09:41:00,QQQ,0.408713698387146,2025-10-29,0.09807500935538838
80172,80173,0.21726018330648073,0.20287190112350437,0.23164846548945706,1,2025-10-29 09:43:00,2025-10-29 09:44:00,QQQ,0.5268816947937012,2025-10-29,0.17726018330648072
80175,80176,0.19245397668465009,0.6849079533693582,-0.300000000000058,1,2025-10-29 09:46:00,2025-10-29 09:47:00,QQQ,0.5859213471412659,2025-10-29,0.15245397668465008
80183,80184,0.010536398467313968,0.3210727969347499,-0.30000000000012195,1,2025-10-29 09:54:00,2025-10-29 09:55:00,QQQ,0.5859213471412659,2025-10-29,-0.029463601532686033
80189,80190,-0.039131691163860574,0.2217366176722185,-0.29999999999993965,1,2025-10-29 10:00:00,2025-10-29 10:01:00,QQQ,0.5859213471412659,2025-10-29,-0.07913169116386057
80287,80288,0.5752953009746424,1.450590601949499,-0.30000000000021404,1,2025-10-29 11:38:00,2025-10-29 11:39:00,QQQ,0.5428571701049805,2025-10-29,0.5352953009746424
80335,80336,0.03430629264576118,0.36861258529163493,-0.30000000000011257,1,2025-10-29 12:26:00,2025-10-29 12:27:00,QQQ,0.5428571701049805,2025-10-29,-0.005693707354238818
80337,80338,0.0718100379003396,-0.30000000000014887,0.4436200758008281,1,2025-10-29 12:28:00,2025-10-29 12:29:00,QQQ,0.4174528121948242,2025-10-29,0.0318100379003396
80340,80341,0.20502227622543628,0.2050222762251293,0.20502227622574323,1,2025-10-29 12:31:00,2025-10-29 12:32:00,QQQ,0.6348623633384705,2025-10-29,0.16502227622543628
80343,80344,0.3260194027589479,-0.29999999999980703,0.9520388055177028,1,2025-10-29 12:34:00,2025-10-29 12:35:00,QQQ,0.5859213471412659,2025-10-29,0.28601940275894794
80383,80384,0.13102113664576032,-0.2999999999999271,0.5620422732914477,1,2025-10-29 13:14:00,2025-10-29 13:15:00,QQQ,0.5268816947937012,2025-10-29,0.09102113664576031
80401,80402,0.06423657052156864,0.4284731410430508,-0.2999999999999135,1,2025-10-29 13:32:00,2025-10-29 13:33:00,QQQ,0.4174528121948242,2025-10-29,0.02423657052156864
80556,80557,0.2977731202514553,0.2640892248962063,0.33145701560670426,1,2025-10-30 09:37:00,2025-10-30 09:38:00,QQQ,0.504273533821106,2025-10-30,0.2577731202514553
80558,80559,0.05655351601935349,-0.30000000000003146,0.41310703203873844,1,2025-10-30 09:39:00,2025-10-30 09:40:00,QQQ,0.408713698387146,2025-10-30,0.01655351601935349
80560,80561,0.16915457313460827,0.6383091462692821,-0.3000000000000656,1,2025-10-30 09:41:00,2025-10-30 09:42:00,QQQ,0.4319654703140259,2025-10-30,0.12915457313460826
80587,80588,0.22368421052633772,-0.2999999999999379,0.7473684210526134,1,2025-10-30 10:08:00,2025-10-30 10:09:00,QQQ,0.4174528121948242,2025-10-30,0.1836842105263377
80654,80655,0.3346742268293336,-0.2999999999999128,0.96934845365858,1,2025-10-30 11:15:00,2025-10-30 11:16:00,QQQ,0.408713698387146,2025-10-30,0.29467422682933364
80662,80663,0.2183516943243084,0.3020220331892627,0.13468135545935414,1,2025-10-30 11:23:00,2025-10-30 11:24:00,QQQ,0.5268816947937012,2025-10-30,0.1783516943243084
80665,80666,0.3201004253826927,-0.29999999999988036,0.9402008507652657,1,2025-10-30 11:26:00,2025-10-30 11:27:00,QQQ,0.536796510219574,2025-10-30,0.2801004253826927
80670,80671,0.23734282992056632,0.11238773565750475,0.3622979241836279,1,2025-10-30 11:31:00,2025-10-30 11:32:00,QQQ,0.408713698387146,2025-10-30,0.19734282992056632
80704,80705,0.3656239655742869,0.379278384641,0.3519695465075738,1,2025-10-30 12:05:00,2025-10-30 12:06:00,QQQ,0.8108108043670654,2025-10-30,0.3256239655742869
80716,80717,-0.023911473400200473,-0.29999999999994686,0.2521770531995459,1,2025-10-30 12:17:00,2025-10-30 12:18:00,QQQ,0.6348623633384705,2025-10-30,-0.06391147340020048
80719,80720,0.05938834787101788,0.41877669574208576,-0.30000000000005,1,2025-10-30 12:20:00,2025-10-30 12:21:00,QQQ,0.5859213471412659,2025-10-30,0.019388347871017876
80730,80731,0.15524430575545062,0.1737641510790153,0.13672446043188594,1,2025-10-30 12:31:00,2025-10-30 12:32:00,QQQ,0.408713698387146,2025-10-30,0.11524430575545061
80734,80735,0.6419240771574876,0.17418847873638463,1.1096596755785906,1,2025-10-30 12:35:00,2025-10-30 12:36:00,QQQ,0.536796510219574,2025-10-30,0.6019240771574875
80809,80810,0.7886989790820726,-0.3000000000000659,1.877397958164211,1,2025-10-30 13:50:00,2025-10-30 13:51:00,QQQ,0.5859213471412659,2025-10-30,0.7486989790820726
80827,80828,0.3432636700832009,0.3281577792843843,0.3583695608820175,1,2025-10-30 14:08:00,2025-10-30 14:09:00,QQQ,0.6348623633384705,2025-10-30,0.30326367008320093
80834,80835,0.39467493306309703,-0.30000000000014426,1.0893498661263383,1,2025-10-30 14:15:00,2025-10-30 14:16:00,QQQ,0.5859213471412659,2025-10-30,0.35467493306309705
80947,80948,0.31107640350036714,-0.3000000000000491,0.9221528070007834,1,2025-10-31 09:38:00,2025-10-31 09:39:00,QQQ,0.5859213471412659,2025-10-31,0.27107640350036716
80949,80950,0.04112709314981847,-0.30000000000001714,0.3822541862996541,1,2025-10-31 09:40:00,2025-10-31 09:41:00,QQQ,0.7692307829856873,2025-10-31,0.0011270931498184658
80951,80952,0.03395749374747503,-0.30000000000009563,0.3679149874950457,1,2025-10-31 09:42:00,2025-10-31 09:43:00,QQQ,0.6460905075073242,2025-10-31,-0.006042506252524969
80953,80954,0.31386899620620234,0.1498682527360637,0.47786973967634094,1,2025-10-31 09:44:00,2025-10-31 09:45:00,QQQ,0.6460905075073242,2025-10-31,0.27386899620620236
80955,80956,0.3707460919747998,0.5821335334468313,0.1593586505027683,1,2025-10-31 09:46:00,2025-10-31 09:47:00,QQQ,0.6460905075073242,2025-10-31,0.3307460919747998
80958,80959,-0.04624696855242079,0.20750606289525217,-0.30000000000009375,1,2025-10-31 09:49:00,2025-10-31 09:50:00,QQQ,0.6348623633384705,2025-10-31,-0.08624696855242078
80960,80961,0.12223922574235996,0.5444784514847976,-0.30000000000007765,1,2025-10-31 09:51:00,2025-10-31 09:52:00,QQQ,0.5859213471412659,2025-10-31,0.08223922574235995
80964,80965,0.21324941191424918,0.14967257931198694,0.27682624451651144,1,2025-10-31 09:55:00,2025-10-31 09:56:00,QQQ,0.5859213471412659,2025-10-31,0.17324941191424917
80966,80967,0.3288072361428023,-0.30000000000002275,0.9576144722856272,1,2025-10-31 09:57:00,2025-10-31 09:58:00,QQQ,0.536796510219574,2025-10-31,0.2888072361428023
80970,80971,0.03061277515651692,0.361225550312976,-0.29999999999994215,1,2025-10-31 10:01:00,2025-10-31 10:02:00,QQQ,0.5859213471412659,2025-10-31,-0.009387224843483082
80973,80974,0.628299561607243,0.10303642497813109,1.153562698236355,1,2025-10-31 10:04:00,2025-10-31 10:05:00,QQQ,0.8108108043670654,2025-10-31,0.588299561607243
80977,80978,0.22644694866798007,0.7528938973359107,-0.2999999999999506,1,2025-10-31 10:08:00,2025-10-31 10:09:00,QQQ,0.5859213471412659,2025-10-31,0.18644694866798006
80979,80980,0.24005094487957,0.7801018897590529,-0.29999999999991295,1,2025-10-31 10:10:00,2025-10-31 10:11:00,QQQ,0.408713698387146,2025-10-31,0.20005094487956998
80981,80982,-0.008183961551263136,0.28363207689754705,-0.3000000000000733,1,2025-10-31 10:12:00,2025-10-31 10:13:00,QQQ,0.4174528121948242,2025-10-31,-0.04818396155126314
81007,81008,-0.05796084741925335,-0.2999999999999169,0.1840783051614102,1,2025-10-31 10:38:00,2025-10-31 10:39:00,QQQ,0.4174528121948242,2025-10-31,-0.09796084741925334
81011,81013,-0.05536882607445208,-0.2999999999998315,0.18926234785092735,2,2025-10-31 10:42:00,2025-10-31 10:44:00,QQQ,0.59375,2025-10-31,-0.09536882607445207
81015,81016,0.15995507575626697,0.6199101515126699,-0.300000000000136,1,2025-10-31 10:46:00,2025-10-31 10:47:00,QQQ,0.5859213471412659,2025-10-31,0.11995507575626696
81018,81019,-0.07934862369662701,-0.30000000000017274,0.1413027526069187,1,2025-10-31 10:49:00,2025-10-31 10:50:00,QQQ,0.5268816947937012,2025-10-31,-0.11934862369662702
81021,81022,0.115971929952766,0.5319438599055425,-0.3000000000000105,1,2025-10-31 10:52:00,2025-10-31 10:53:00,QQQ,0.4174528121948242,2025-10-31,0.075971929952766
81023,81024,0.2843665617608755,0.32179742639535636,0.24693569712639468,1,2025-10-31 10:54:00,2025-10-31 10:55:00,QQQ,0.6348623633384705,2025-10-31,0.24436656176087548
81025,81026,0.3660377358491909,0.10188679245299362,0.6301886792453882,1,2025-10-31 10:56:00,2025-10-31 10:57:00,QQQ,0.6348623633384705,2025-10-31,0.32603773584919093
81030,81031,0.148989227290862,0.5979784545818018,-0.30000000000007776,1,2025-10-31 11:01:00,2025-10-31 11:02:00,QQQ,0.5859213471412659,2025-10-31,0.108989227290862
81033,81034,0.17121700564636014,0.22983021706415807,0.1126037942285622,1,2025-10-31 11:04:00,2025-10-31 11:05:00,QQQ,0.6348623633384705,2025-10-31,0.13121700564636013
81035,81036,-0.09046482838494621,-0.3000000000000431,0.1190703432301507,1,2025-10-31 11:06:00,2025-10-31 11:07:00,QQQ,0.6348623633384705,2025-10-31,-0.13046482838494622
81047,81048,0.1561912091672123,0.6123824183343274,-0.2999999999999028,1,2025-10-31 11:18:00,2025-10-31 11:19:00,QQQ,0.5859213471412659,2025-10-31,0.11619120916721229
81225,81226,0.23563493792216936,0.3361660774425425,0.1351037984017962,1,2025-10-31 14:16:00,2025-10-31 14:17:00,QQQ,0.5859213471412659,2025-10-31,0.19563493792216935
81228,81230,0.3966948648931118,1.0933897297862514,-0.30000000000002786,2,2025-10-31 14:19:00,2025-10-31 14:21:00,QQQ,0.6348623633384705,2025-10-31,0.3566948648931118
81232,81233,0.191321757489838,0.23682428743046152,0.1458192275492145,1,2025-10-31 14:23:00,2025-10-31 14:24:00,QQQ,0.6348623633384705,2025-10-31,0.151321757489838
81239,81240,0.34155384294947727,0.3832118308686245,0.29989585503033006,1,2025-10-31 14:30:00,2025-10-31 14:31:00,QQQ,0.6348623633384705,2025-10-31,0.3015538429494773
81241,81242,0.3795901469673909,0.40028979507335466,0.3588904988614271,1,2025-10-31 14:32:00,2025-10-31 14:33:00,QQQ,0.5268816947937012,2025-10-31,0.3395901469673909
81244,81245,0.04757181399788127,-0.29999999999992105,0.3951436279956836,1,2025-10-31 14:35:00,2025-10-31 14:36:00,QQQ,0.408713698387146,2025-10-31,0.007571813997881267
81246,81247,0.06724589627067717,-0.3000000000002119,0.4344917925415662,1,2025-10-31 14:37:00,2025-10-31 14:38:00,QQQ,0.5859213471412659,2025-10-31,0.027245896270677174
81251,81252,0.45304780725088417,1.2060956145017079,-0.29999999999993954,1,2025-10-31 14:42:00,2025-10-31 14:43:00,QQQ,0.46666669845581055,2025-10-31,0.4130478072508842
81253,81254,0.06598513011165438,-0.2999999999999218,0.43197026022323054,1,2025-10-31 14:44:00,2025-10-31 14:45:00,QQQ,0.4319654703140259,2025-10-31,0.025985130111654382
81290,81291,0.39848129863621246,1.096962597272192,-0.299999999999767,1,2025-10-31 15:21:00,2025-10-31 15:22:00,QQQ,0.536796510219574,2025-10-31,0.3584812986362125
